github_issue_id;github_issue_link;state;date_opened;date_closed;raw_affiliation_name;has_added_rors;has_removed_rors;new_rors;previous_rors;added_rors;removed_rors;openalex_works_examples;searched_between;contact;contact_domain;version
10861;https://github.com/dataesr/openalex-affiliations/issues/10861;open;2025-01-08;;LIP6 Computer Science Department, CNRS and Sorbonne University, Paris, France;1;0;"02feahw73;05g1zjw44;02en5vm52;05krcen59";"02feahw73;05g1zjw44;02en5vm52";05krcen59;;"https://api.openalex.org/works/W3121257261;https://api.openalex.org/works/W4392956971;https://api.openalex.org/works/W4392956613;https://api.openalex.org/works/W4392956729;https://api.openalex.org/works/W4392956755
contact: dda02c9e271eabf2f44812aa036e2d9c:35ff91d34eebc69f85cd8275ff @ sorbonne-universite.fr";"for raw affiliation LIP6 Computer Science Department, CNRS and Sorbonne University, Paris, France
raw_affiliation_name: LIP6 Computer Science Department, CNRS and Sorbonne University, Paris, France
new_rors: 02feahw73;05g1zjw44;02en5vm52;05krcen59
previous_rors: 02feahw73;05g1zjw44;02en5vm52
works_examples: W3121257261;W4392956971;W4392956613;W4392956729;W4392956755";dda02c9e271eabf2f44812aa036e2d9c:35ff91d34eebc69f85cd8275ff @ sorbonne-universite.fr;sorbonne-universite.fr;"n needed for raw affiliation LIP6 Computer Science Department, CNRS and Sorbonne University, Paris, France
raw_affiliation_name: LIP6 Computer Science Department, CNRS and Sorbonne University, Paris, France
new_rors: 02feahw73;05g1zjw44;02en5vm52;05krcen59
previous_rors: 02feahw73;05g1zjw44;02en5vm52
works_examples: W3121257261;W4392956971;W4392956613;W4392956729;W4392956755
contact: dda02c9e271eabf2f44812aa036e2d9c:35ff91d34eebc69f85cd8275ff @ sorbonne-universite.fr"
10860;https://github.com/dataesr/openalex-affiliations/issues/10860;closed;2025-01-08;2025-01-12;LIP6 Computer Science Department, CNRS and Sorbonne University, Paris, France;1;0;"02feahw73;05g1zjw44;02en5vm52;05krcen59";"02feahw73;05g1zjw44;02en5vm52";05krcen59;;"https://api.openalex.org/works/W3121257261;https://api.openalex.org/works/W4392956971;https://api.openalex.org/works/W4392956613;https://api.openalex.org/works/W4392956729;https://api.openalex.org/works/W4392956755
contact: a2118902814f71eabb5c4a606793f86d:dcb0e3a032fe88939511c873a6 @ sorbonne-universite.fr";"for raw affiliation LIP6 Computer Science Department, CNRS and Sorbonne University, Paris, France
raw_affiliation_name: LIP6 Computer Science Department, CNRS and Sorbonne University, Paris, France
new_rors: 02feahw73;05g1zjw44;02en5vm52;05krcen59
previous_rors: 02feahw73;05g1zjw44;02en5vm52
works_examples: W3121257261;W4392956971;W4392956613;W4392956729;W4392956755";a2118902814f71eabb5c4a606793f86d:dcb0e3a032fe88939511c873a6 @ sorbonne-universite.fr;sorbonne-universite.fr;"n needed for raw affiliation LIP6 Computer Science Department, CNRS and Sorbonne University, Paris, France
raw_affiliation_name: LIP6 Computer Science Department, CNRS and Sorbonne University, Paris, France
new_rors: 02feahw73;05g1zjw44;02en5vm52;05krcen59
previous_rors: 02feahw73;05g1zjw44;02en5vm52
works_examples: W3121257261;W4392956971;W4392956613;W4392956729;W4392956755
contact: a2118902814f71eabb5c4a606793f86d:dcb0e3a032fe88939511c873a6 @ sorbonne-universite.fr"
10859;https://github.com/dataesr/openalex-affiliations/issues/10859;closed;2025-01-08;2025-01-11;Sorbonne Université, CNRS, LIP6;1;0;"02en5vm52;02feahw73;05krcen59";"02en5vm52;02feahw73";05krcen59;;"https://api.openalex.org/works/W4323927236;https://api.openalex.org/works/W4382180869;https://api.openalex.org/works/W4384458045;https://api.openalex.org/works/W4367307763;https://api.openalex.org/works/W4390606879
contact: 9345c139e89812c9fe1d7c5d6f4573d2:61b09500879b6a1bc29f9e2870 @ sorbonne-universite.fr";"for raw affiliation Sorbonne Université, CNRS, LIP6
raw_affiliation_name: Sorbonne Université, CNRS, LIP6
new_rors: 02en5vm52;02feahw73;05krcen59
previous_rors: 02en5vm52;02feahw73
works_examples: W4323927236;W4382180869;W4384458045;W4367307763;W4390606879";9345c139e89812c9fe1d7c5d6f4573d2:61b09500879b6a1bc29f9e2870 @ sorbonne-universite.fr;sorbonne-universite.fr;"n needed for raw affiliation Sorbonne Université, CNRS, LIP6
raw_affiliation_name: Sorbonne Université, CNRS, LIP6
new_rors: 02en5vm52;02feahw73;05krcen59
previous_rors: 02en5vm52;02feahw73
works_examples: W4323927236;W4382180869;W4384458045;W4367307763;W4390606879
contact: 9345c139e89812c9fe1d7c5d6f4573d2:61b09500879b6a1bc29f9e2870 @ sorbonne-universite.fr"
10858;https://github.com/dataesr/openalex-affiliations/issues/10858;closed;2025-01-08;2025-01-11;Sorbonne Université, CNRS, LIP6;1;0;"02en5vm52;02feahw73;05krcen59";"02en5vm52;02feahw73";05krcen59;;"https://api.openalex.org/works/W4323927236;https://api.openalex.org/works/W4382180869;https://api.openalex.org/works/W4384458045;https://api.openalex.org/works/W4367307763;https://api.openalex.org/works/W4390606879
contact: 4348db0a3fb628893ad8c88e9f0664fa:8643db479c42eb690e0dfe83d7 @ sorbonne-universite.fr";"for raw affiliation Sorbonne Université, CNRS, LIP6
raw_affiliation_name: Sorbonne Université, CNRS, LIP6
new_rors: 02en5vm52;02feahw73;05krcen59
previous_rors: 02en5vm52;02feahw73
works_examples: W4323927236;W4382180869;W4384458045;W4367307763;W4390606879";4348db0a3fb628893ad8c88e9f0664fa:8643db479c42eb690e0dfe83d7 @ sorbonne-universite.fr;sorbonne-universite.fr;"n needed for raw affiliation Sorbonne Université, CNRS, LIP6
raw_affiliation_name: Sorbonne Université, CNRS, LIP6
new_rors: 02en5vm52;02feahw73;05krcen59
previous_rors: 02en5vm52;02feahw73
works_examples: W4323927236;W4382180869;W4384458045;W4367307763;W4390606879
contact: 4348db0a3fb628893ad8c88e9f0664fa:8643db479c42eb690e0dfe83d7 @ sorbonne-universite.fr"
10857;https://github.com/dataesr/openalex-affiliations/issues/10857;closed;2025-01-08;2025-01-11;Sorbonne Université, CNRS, LIP6, F-75005 Paris, France;1;1;"02en5vm52;02feahw73;05krcen59";"05f82e368;02en5vm52;02feahw73";05krcen59;05f82e368;"https://api.openalex.org/works/W4383604887;https://api.openalex.org/works/W4393641311;https://api.openalex.org/works/W4384264776;https://api.openalex.org/works/W4385397085;https://api.openalex.org/works/W4385327991;https://api.openalex.org/works/W4385396766;https://api.openalex.org/works/W4393565482;https://api.openalex.org/works/W4390963176;https://api.openalex.org/works/W4392550233;https://api.openalex.org/works/W4390810296;https://api.openalex.org/works/W4399909649
contact: e18844734cef758a32310dfdfa21ca4b:e0cdcb128cb1613887932bdb81 @ sorbonne-universite.fr";"for raw affiliation Sorbonne Université, CNRS, LIP6, F-75005 Paris, France
raw_affiliation_name: Sorbonne Université, CNRS, LIP6, F-75005 Paris, France
new_rors: 02en5vm52;02feahw73;05krcen59
previous_rors: 05f82e368;02en5vm52;02feahw73
works_examples: W4383604887;W4393641311;W4384264776;W4385397085;W4385327991;W4385396766;W4393565482;W4390963176;W4392550233;W4390810296;W4399909649";e18844734cef758a32310dfdfa21ca4b:e0cdcb128cb1613887932bdb81 @ sorbonne-universite.fr;sorbonne-universite.fr;"n needed for raw affiliation Sorbonne Université, CNRS, LIP6, F-75005 Paris, France
raw_affiliation_name: Sorbonne Université, CNRS, LIP6, F-75005 Paris, France
new_rors: 02en5vm52;02feahw73;05krcen59
previous_rors: 05f82e368;02en5vm52;02feahw73
works_examples: W4383604887;W4393641311;W4384264776;W4385397085;W4385327991;W4385396766;W4393565482;W4390963176;W4392550233;W4390810296;W4399909649
contact: e18844734cef758a32310dfdfa21ca4b:e0cdcb128cb1613887932bdb81 @ sorbonne-universite.fr"
10856;https://github.com/dataesr/openalex-affiliations/issues/10856;closed;2025-01-08;2025-01-11;Sorbonne Université, CNRS, LIP6, F-75005 Paris, France;1;1;"02en5vm52;02feahw73;05krcen59";"05f82e368;02en5vm52;02feahw73";05krcen59;05f82e368;"https://api.openalex.org/works/W4383604887;https://api.openalex.org/works/W4393641311;https://api.openalex.org/works/W4384264776;https://api.openalex.org/works/W4385397085;https://api.openalex.org/works/W4385327991;https://api.openalex.org/works/W4385396766;https://api.openalex.org/works/W4393565482;https://api.openalex.org/works/W4390963176;https://api.openalex.org/works/W4392550233;https://api.openalex.org/works/W4390810296;https://api.openalex.org/works/W4399909649
contact: 6318863656acaa67eaca3d3e32174b46:7a6e62084b90c6eaae58683728 @ sorbonne-universite.fr";"for raw affiliation Sorbonne Université, CNRS, LIP6, F-75005 Paris, France
raw_affiliation_name: Sorbonne Université, CNRS, LIP6, F-75005 Paris, France
new_rors: 02en5vm52;02feahw73;05krcen59
previous_rors: 05f82e368;02en5vm52;02feahw73
works_examples: W4383604887;W4393641311;W4384264776;W4385397085;W4385327991;W4385396766;W4393565482;W4390963176;W4392550233;W4390810296;W4399909649";6318863656acaa67eaca3d3e32174b46:7a6e62084b90c6eaae58683728 @ sorbonne-universite.fr;sorbonne-universite.fr;"n needed for raw affiliation Sorbonne Université, CNRS, LIP6, F-75005 Paris, France
raw_affiliation_name: Sorbonne Université, CNRS, LIP6, F-75005 Paris, France
new_rors: 02en5vm52;02feahw73;05krcen59
previous_rors: 05f82e368;02en5vm52;02feahw73
works_examples: W4383604887;W4393641311;W4384264776;W4385397085;W4385327991;W4385396766;W4393565482;W4390963176;W4392550233;W4390810296;W4399909649
contact: 6318863656acaa67eaca3d3e32174b46:7a6e62084b90c6eaae58683728 @ sorbonne-universite.fr"
10855;https://github.com/dataesr/openalex-affiliations/issues/10855;closed;2025-01-08;2025-01-11;Sorbonne Université, CNRS, LIP6, F-75005 Paris, France;1;0;"05f82e368;02en5vm52;02feahw73;05krcen59";"05f82e368;02en5vm52;02feahw73";05krcen59;;"https://api.openalex.org/works/W4383604887;https://api.openalex.org/works/W4393641311;https://api.openalex.org/works/W4384264776;https://api.openalex.org/works/W4385397085;https://api.openalex.org/works/W4385327991;https://api.openalex.org/works/W4385396766;https://api.openalex.org/works/W4393565482;https://api.openalex.org/works/W4390963176;https://api.openalex.org/works/W4392550233;https://api.openalex.org/works/W4390810296;https://api.openalex.org/works/W4399909649
contact: b4c93395f962b4ecad942bcd865673e1:458c22878aa031800277959f9c @ sorbonne-universite.fr";"for raw affiliation Sorbonne Université, CNRS, LIP6, F-75005 Paris, France
raw_affiliation_name: Sorbonne Université, CNRS, LIP6, F-75005 Paris, France
new_rors: 05f82e368;02en5vm52;02feahw73;05krcen59
previous_rors: 05f82e368;02en5vm52;02feahw73
works_examples: W4383604887;W4393641311;W4384264776;W4385397085;W4385327991;W4385396766;W4393565482;W4390963176;W4392550233;W4390810296;W4399909649";b4c93395f962b4ecad942bcd865673e1:458c22878aa031800277959f9c @ sorbonne-universite.fr;sorbonne-universite.fr;"n needed for raw affiliation Sorbonne Université, CNRS, LIP6, F-75005 Paris, France
raw_affiliation_name: Sorbonne Université, CNRS, LIP6, F-75005 Paris, France
new_rors: 05f82e368;02en5vm52;02feahw73;05krcen59
previous_rors: 05f82e368;02en5vm52;02feahw73
works_examples: W4383604887;W4393641311;W4384264776;W4385397085;W4385327991;W4385396766;W4393565482;W4390963176;W4392550233;W4390810296;W4399909649
contact: b4c93395f962b4ecad942bcd865673e1:458c22878aa031800277959f9c @ sorbonne-universite.fr"
10848;https://github.com/dataesr/openalex-affiliations/issues/10848;open;2025-01-07;;EA 4081 Rome et ses renaissances, Sorbonne Université, Faculté des Lettres, 1 rue Victor Cousin, 75005 Paris.;1;0;"02en5vm52;011hja523";02en5vm52;011hja523;;"https://api.openalex.org/works/W3216367895
contact: 998303bc828a96c00638f251eeda7687:ce1e81cf696282297d8a2cf3af @ sorbonne-universite.fr";"for raw affiliation EA 4081 Rome et ses renaissances, Sorbonne Université, Faculté des Lettres, 1 rue Victor Cousin, 75005 Paris.
raw_affiliation_name: EA 4081 Rome et ses renaissances, Sorbonne Université, Faculté des Lettres, 1 rue Victor Cousin, 75005 Paris.
new_rors: 02en5vm52;011hja523
previous_rors: 02en5vm52
works_examples: W3216367895";998303bc828a96c00638f251eeda7687:ce1e81cf696282297d8a2cf3af @ sorbonne-universite.fr;sorbonne-universite.fr;"n needed for raw affiliation EA 4081 Rome et ses renaissances, Sorbonne Université, Faculté des Lettres, 1 rue Victor Cousin, 75005 Paris.
raw_affiliation_name: EA 4081 Rome et ses renaissances, Sorbonne Université, Faculté des Lettres, 1 rue Victor Cousin, 75005 Paris.
new_rors: 02en5vm52;011hja523
previous_rors: 02en5vm52
works_examples: W3216367895
contact: 998303bc828a96c00638f251eeda7687:ce1e81cf696282297d8a2cf3af @ sorbonne-universite.fr"
10847;https://github.com/dataesr/openalex-affiliations/issues/10847;open;2025-01-07;;"Rome et ses Renaissances : Art, archéologie, littérature, philosophie; Università degli studi di Torino = University of Turin";1;0;"048tbm396;011hja523";048tbm396;011hja523;;"https://api.openalex.org/works/W4297748074
contact: a3cacbd2392dc9973be9e74dc4e259cc:cd08ef7cacbce87f4618645a1b @ sorbonne-universite.fr";"for raw affiliation Rome et ses Renaissances : Art, archéologie, littérature, philosophie; Università degli studi di Torino = University of Turin
raw_affiliation_name: Rome et ses Renaissances : Art, archéologie, littérature, philosophie; Università degli studi di Torino = University of Turin
new_rors: 048tbm396;011hja523
previous_rors: 048tbm396
works_examples: W4297748074";a3cacbd2392dc9973be9e74dc4e259cc:cd08ef7cacbce87f4618645a1b @ sorbonne-universite.fr;sorbonne-universite.fr;"n needed for raw affiliation Rome et ses Renaissances : Art, archéologie, littérature, philosophie; Università degli studi di Torino = University of Turin
raw_affiliation_name: Rome et ses Renaissances : Art, archéologie, littérature, philosophie; Università degli studi di Torino = University of Turin
new_rors: 048tbm396;011hja523
previous_rors: 048tbm396
works_examples: W4297748074
contact: a3cacbd2392dc9973be9e74dc4e259cc:cd08ef7cacbce87f4618645a1b @ sorbonne-universite.fr"
10846;https://github.com/dataesr/openalex-affiliations/issues/10846;closed;2025-01-07;2025-01-10;EDITTA - Édition, Interprétation, Traduction des Textes Anciens (28, rue Serpente 75006 PARIS - France);1;1;015cf0x85;00x1d4q78;015cf0x85;00x1d4q78;"https://api.openalex.org/works/W2136611842;https://api.openalex.org/works/W38478913;https://api.openalex.org/works/W4313239345;https://api.openalex.org/works/W2745267146;https://api.openalex.org/works/W4234136227;https://api.openalex.org/works/W3206158547
contact: 81b61f7b35f807668b91a83182183cc0:33ff5d3406d9a7cb3909cfe809 @ sorbonne-universite.fr";"for raw affiliation EDITTA - Édition, Interprétation, Traduction des Textes Anciens (28, rue Serpente 75006 PARIS - France)
raw_affiliation_name: EDITTA - Édition, Interprétation, Traduction des Textes Anciens (28, rue Serpente 75006 PARIS - France)
new_rors: 015cf0x85
previous_rors: 00x1d4q78
works_examples: W2136611842;W38478913;W4313239345;W2745267146;W4234136227;W3206158547";81b61f7b35f807668b91a83182183cc0:33ff5d3406d9a7cb3909cfe809 @ sorbonne-universite.fr;sorbonne-universite.fr;"n needed for raw affiliation EDITTA - Édition, Interprétation, Traduction des Textes Anciens (28, rue Serpente 75006 PARIS - France)
raw_affiliation_name: EDITTA - Édition, Interprétation, Traduction des Textes Anciens (28, rue Serpente 75006 PARIS - France)
new_rors: 015cf0x85
previous_rors: 00x1d4q78
works_examples: W2136611842;W38478913;W4313239345;W2745267146;W4234136227;W3206158547
contact: 81b61f7b35f807668b91a83182183cc0:33ff5d3406d9a7cb3909cfe809 @ sorbonne-universite.fr"
